Month,Utility_Number,Name,State,AMR_Total,AMI_Total
11,8245,City of Hastings - (NE),NE,"12,448",0
11,11018,Lincoln Electric System,NE,"137,420",0
11,11251,Loup River Public Power Dist,NE,"19,288",0
11,12539,Midwest Electric Member Corp,NE,"6,475",0
11,13337,Nebraska Public Power District,NE,"12,461","45,394"
11,13664,Norris Public Power District,NE,"1,474","12,936"
11,14127,Omaha Public Power District,NE,"370,220",547
11,17642,Southern Public Power District,NE,"2,990",0
11,27058,"High West Energy, Inc",NE,"3,010",0
11,40606,City of Grand Island - (NE),NE,0,806
11,13441,New Hampshire Elec Coop Inc,NH,18,"84,612"
11,15472,Public Service Co of NH,NH,"516,470",0
11,24590,Unitil Energy Systems,NH,200,"74,978"
11,26510,Liberty Utilities (Granite State Electric) Corp,NH,"41,117",7
11,963,Atlantic City Electric Co,NJ,"1,214",0
11,9726,Jersey Central Power & Lt Co,NJ,"3,874",0
11,15477,Public Service Elec & Gas Co,NJ,0,"14,652"
11,16213,Rockland Electric Co,NJ,"21,810",0
11,3287,"Central Valley Elec Coop, Inc",NM,77,"15,334"
11,5701,El Paso Electric Co,NM,"104,380",0
11,6204,City of Farmington - (NM),NM,"42,469",0
11,11204,Los Alamos County,NM,100,"1,669"
11,13314,Navajo Tribal Utility Authority,NM,0,"10,460"
11,15473,Public Service Co of NM,NM,"31,965",0
11,17718,Southwestern Public Service Co,NM,919,10
11,22690,Roosevelt County Elec Coop Inc,NM,0,"5,983"
11,2008,City of Boulder City - (NV),NV,956,0
11,4356,Colorado River Comm of Nevada,NV,0,23
11,13073,"Mt Wheeler Power, Inc",NV,"6,867",10
11,13407,Nevada Power Co,NV,26,"915,434"
11,17166,Sierra Pacific Power Co,NV,102,"342,088"
11,18260,Surprise Valley Electrification,NV,0,0
11,19840,"Valley Electric Assn, Inc",NV,"21,439",0
11,20332,Wells Rural Electric Co,NV,"5,413",0
11,22814,Raft Rural Elec Coop Inc,NV,0,"1,763"
11,3249,Central Hudson Gas & Elec Corp,NY,"121,487",0
11,4226,Consolidated Edison Co-NY Inc,NY,"1,368,147",0
11,11171,Long Island Power Authority,NY,"18,592","15,444"
11,13511,New York State Elec & Gas Corp,NY,984,0
11,13573,Niagara Mohawk Power Corp.,NY,"1,926,872","3,293"
11,14154,Orange & Rockland Utils Inc,NY,"96,246",0
11,14711,Pennsylvania Electric Co,NY,1,0
11,16183,Rochester Gas & Electric Corp,NY,677,0
11,3542,Duke Energy Ohio Inc,OH,"10,100","705,358"
11,3755,Cleveland Electric Illum Co,OH,"9,118","32,273"
11,4922,Dayton Power & Light Co,OH,"285,766",0
11,13998,Ohio Edison Co,OH,"3,541",11
11,14006,Ohio Power Co,OH,"627,733","136,488"
11,18997,The Toledo Edison Co,OH,"1,080",0
11,817,Arkansas Valley Elec Coop Corp,OK,0,"4,569"
11,7490,Grand River Dam Authority,OK,0,176
11,13734,Northeast Oklahoma Electric Co,OK,0,"38,618"
11,14062,Oklahoma Electric Coop Inc,OK,0,"54,453"
11,14063,Oklahoma Gas & Electric Co,OK,1,"792,819"
11,15474,Public Service Co of Oklahoma,OK,366,"543,724"
11,19785,Verdigris Valley Elec Coop Inc,OK,0,"36,291"
11,1738,Bonneville Power Administration,OR,1,0
11,6022,City of Eugene - (OR),OR,0,0
11,9191,Idaho Power Co,OR,303,"17,537"
11,14354,PacifiCorp,OR,"117,880",0
11,15248,Portland General Electric Co,OR,0,"862,437"
11,18260,Surprise Valley Electrification,OR,0,0
11,28541,Clatskanie Peoples Util Dist,OR,804,0
11,40437,Emerald People's Utility Dist,OR,"20,988",0
11,3597,Citizens Electric Co - (PA),PA,0,"6,955"
11,5487,Duquesne Light Co,PA,"276,050","315,955"
11,12390,Metropolitan Edison Co,PA,"4,346",1
11,14711,Pennsylvania Electric Co,PA,"1,500",0
11,14715,PPL Electric Utilities Corp,PA,0,"1,423,401"
11,14716,Pennsylvania Power Co,PA,251,0
11,14940,PECO Energy Co,PA,"6,128","1,647,879"
11,15045,Pike County Light & Power Co,PA,"3,431",0
11,19390,"UGI Utilities, Inc",PA,"59,519",0
11,20334,Wellsborough Electric Co,PA,955,"4,844"
11,20387,West Penn Power Company,PA,"20,002",2
11,1857,Block Island Power Co,RI,"1,910",0
11,13214,The Narragansett Electric Co,RI,"490,939",258
11,14537,Pascoag Utility District,RI,"4,595",0
11,1613,Berkeley Electric Coop Inc,SC,25,"91,976"
11,3046,Duke Energy Progress - (NC),SC,"165,845",0
11,5416,"Duke Energy Carolinas, LLC",SC,"379,958","162,607"
11,11118,Lockhart Power Co,SC,"6,209",0
11,14398,Palmetto Electric Coop Inc,SC,0,"70,296"
11,17539,South Carolina Electric&Gas Company,SC,"693,687","11,732"
11,17543,South Carolina Public Service Authority,SC,"120,712",29
11,1769,"Black Hills Electric Coop, Inc",SD,244,"9,510"
11,3236,"Central Electric Coop, Inc - (SD)",SD,"7,232",0
11,11475,City of Madison - (SD),SD,0,0
11,12199,Montana-Dakota Utilities Co,SD,"8,561",0
11,12341,MidAmerican Energy Co,SD,"4,857",0
11,13337,Nebraska Public Power District,SD,0,"1,252"
11,13750,"Northern Electric Coop, Inc",SD,0,"6,293"
11,13781,Northern States Power Co - Minnesota,SD,"91,826",0
11,14232,Otter Tail Power Co,SD,8,0
11,15040,City of Pierre - (SD),SD,0,"7,419"
11,16286,Rosebud Electric Coop Inc,SD,0,"5,472"
11,17267,Sioux Valley SW Elec Coop,SD,1,"20,647"
11,19293,Southeastern Electric Coop Inc - (SD),SD,"16,102",0
11,19545,"Black Hills Power, Inc. d/b/a",SD,0,"68,502"
11,19896,City of Volga - (SD),SD,"1,060",0
11,20187,Watertown Municipal Utilities,SD,"12,930",0
11,20401,West River Electric Assn Inc,SD,0,"16,787"
11,727,Appalachian Electric Coop,TN,0,"46,083"
11,814,Entergy Arkansas Inc,TN,0,0
11,2247,City of Bristol - (TN),TN,0,"17,000"
11,3408,City of Chattanooga - (TN),TN,0,"166,332"
11,3704,City of Clarksville - (TN),TN,0,"63,576"
11,3758,City of Cleveland - (TN),TN,0,"31,065"
11,3812,City of Clinton - (TN),TN,0,"29,870"
11,4624,Cumberland Elec Member Corp,TN,"88,464","4,555"
11,5399,Duck River Elec Member Corp,TN,0,"6,081"
11,7174,Gibson Electric Members Corp,TN,0,"34,540"
11,7625,City of Greeneville - (TN),TN,0,"38,166"
11,9777,Johnson City - (TN),TN,0,"77,586"
11,10171,Kentucky Utilities Co,TN,4,0
11,10331,Kingsport Power Co,TN,"47,431",64
11,10421,Knoxville Utilities Board,TN,"6,748","12,351"
11,10906,City of Lenoir - (TN),TN,"59,155",0
11,12293,City of Memphis - (TN),TN,236,"91,636"
11,12470,Middle Tennessee E M C,TN,0,"208,776"
11,13216,Nashville Electric Service,TN,"33,710","210,964"
11,17564,South Kentucky Rural E C C,TN,0,189
11,17694,Southwest Tennessee E M C,TN,"34,894","14,701"
11,18642,Tennessee Valley Authority,TN,0,72
11,19574,Upper Cumberland E M C,TN,0,"49,317"
11,19898,Volunteer Electric Coop,TN,0,"114,193"
11,3278,AEP Texas Central Company,TX,127,"832,577"
11,5701,El Paso Electric Co,TX,"307,211",0
11,8901,CenterPoint Energy,TX,"8,997","2,409,062"
11,13830,Nueces Electric Cooperative,TX,"1,103",0
11,16604,City of San Antonio - (TX),TX,"286,489","407,685"
11,17008,Sharyland Utilities LP,TX,"3,131","50,940"
11,17698,Southwestern Electric Power Co,TX,"175,823",0
11,17718,Southwestern Public Service Co,TX,322,42
11,20404,AEP Texas North Company,TX,53,"189,164"
11,40051,Texas-New Mexico Power Co,TX,0,"240,510"
11,44372,Oncor Electric Delivery Company LLC,TX,0,"3,420,111"
11,55937,Entergy Texas Inc.,TX,"17,515",0
11,2010,City of Bountiful,UT,"16,892",0
11,11135,City of Logan - (UT),UT,0,"19,538"
11,12866,Moon Lake Electric Assn Inc,UT,"16,572",0
11,13073,"Mt Wheeler Power, Inc",UT,355,3
11,13314,Navajo Tribal Utility Authority,UT,0,824
11,14354,PacifiCorp,UT,"862,860",0
11,15444,Provo City Corp,UT,"3,919","5,231"
11,17845,City of Springville - (UT),UT,"11,001",0
11,17874,City of St George,UT,"29,389",0
11,18206,Strawberry Electric Serv Dist,UT,"3,570",0
11,20332,Wells Rural Electric Co,UT,705,0
11,22814,Raft Rural Elec Coop Inc,UT,0,697
11,84,A & N Electric Coop,VA,"33,857",0
11,733,Appalachian Power Co,VA,"523,305","1,328"
11,10171,Kentucky Utilities Co,VA,"2,468",0
11,17066,Shenandoah Valley Elec Coop,VA,"92,613",0
11,19876,Virginia Electric & Power Co,VA,"1,966,281","366,688"
11,19882,Virginia Tech Electric Service,VA,"5,696",73
11,40228,Rappahannock Electric Coop,VA,0,"157,278"
11,2548,City of Burlington Electric - (VT),VT,480,"19,763"
11,7601,Green Mountain Power Corp,VT,"2,046","262,567"
11,19791,"Vermont Electric Cooperative, Inc",VT,"41,003",0
11,1738,Bonneville Power Administration,WA,66,0
11,3660,PUD No 1 of Clark County - (WA),WA,"194,517",0
11,10454,Kootenai Electric Cooperative,WA,0,96
11,14354,PacifiCorp,WA,"128,315",0
11,15500,Puget Sound Energy Inc,WA,"1,143,049","4,927"
11,16868,City of Seattle - (WA),WA,0,0
11,17470,PUD 1 of Snohomish County,WA,"4,141",0
11,18429,City of Tacoma - (WA),WA,496,"15,614"
11,20169,Avista Corp,WA,"70,543",0
11,4247,Consolidated Water Power Co,WI,107,0
11,4715,Dahlberg Light & Power Co,WI,0,0
11,5574,East Central Energy,WI,"5,138",0
11,11479,Madison Gas & Electric Co,WI,"142,899","7,207"
11,13697,North Central Power Co Inc,WI,0,0
11,13780,Northern States Power Co,WI,"231,736",0
11,13815,Northwestern Wisconsin Elec Co,WI,981,0
11,18336,Superior Water and Light Co,WI,"1,523",0
11,20847,Wisconsin Electric Power Co,WI,"951,749","186,853"
11,20856,Wisconsin Power & Light Co,WI,71,"465,545"
11,20860,Wisconsin Public Service Corp,WI,"445,637",0
11,733,Appalachian Power Co,WV,"432,049",915
11,12796,Monongahela Power Co,WV,"34,911",0
11,15263,The Potomac Edison Company,WV,"7,230",0
11,20521,Wheeling Power Co,WV,"41,633",66
11,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,0,"41,755"
11,7222,City of Gillette - (WY),WY,"14,791",0
11,8566,High Plains Power Inc,WY,"13,035",0
11,11273,Lower Valley Energy Inc,WY,0,"25,495"
11,12199,Montana-Dakota Utilities Co,WY,"15,645",0
11,12825,NorthWestern Energy LLC - (MT),WY,468,0
11,14354,PacifiCorp,WY,"137,185",0
11,19156,Powder River Energy Corp,WY,"26,528",21
11,19545,"Black Hills Power, Inc. d/b/a",WY,0,"2,638"
11,27058,"High West Energy, Inc",WY,"5,815",0
12,213,Alaska Electric Light&Power Co,AK,"16,250",0
12,219,Alaska Power and Telephone Co,AK,"7,769",0
12,221,"Alaska Village Elec Coop, Inc",AK,"10,918",0
12,599,Anchorage Municipal Light and Power,AK,"30,493",0
12,3522,Chugach Electric Assn Inc,AK,"34,911","52,508"
12,7353,Golden Valley Elec Assn Inc,AK,"45,920",0
12,10210,Ketchikan Public Utilities,AK,0,"4,872"
12,10433,Kodiak Electric Assn Inc,AK,0,"5,871"
12,10451,Kotzebue Electric Assn Inc,AK,79,"1,058"
12,11824,Matanuska Electric Assn Inc,AK,"28,680","31,471"
12,19558,Homer Electric Assn Inc,AK,"29,974",94
12,195,Alabama Power Co,AL,0,"1,441,074"
12,4958,Decatur Utilities,AL,"10,868",670
12,9094,City of Huntsville - (AL),AL,0,16
12,9739,Joe Wheeler Elec Member Corp,AL,0,"43,183"
12,17252,Singing River Elec Pwr Assn,AL,327,0
12,18642,Tennessee Valley Authority,AL,0,29
12,814,Entergy Arkansas Inc,AR,"19,620",647
12,817,Arkansas Valley Elec Coop Corp,AR,0,"54,365"
12,3093,Carroll Electric Coop Corp - (AR),AR,0,"84,337"
12,6342,First Electric Coop Corp,AR,0,"92,234"
12,12681,Mississippi County Electric Co,AR,"4,634",0
12,13718,City of North Little Rock - (AR),AR,25,"36,471"
12,14063,Oklahoma Gas & Electric Co,AR,0,"68,708"
12,17698,Southwestern Electric Power Co,AR,"106,763",0
12,176,Ajo Improvement Co,AZ,979,0
12,803,Arizona Public Service Co,AZ,287,"1,191,415"
12,12919,Morenci Water and Electric,AZ,"2,552",0
12,13314,Navajo Tribal Utility Authority,AZ,0,"28,727"
12,16572,Salt River Project,AZ,3,"979,647"
12,19189,Trico Electric Cooperative Inc,AZ,452,"44,795"
12,19728,"UNS Electric, Inc",AZ,"94,487",92
12,21538,"Mohave Electric Cooperative, I",AZ,0,"38,041"
12,24211,Tucson Electric Power Co,AZ,"428,998",52
12,25866,Ak-Chin Electric Utility Authority,AZ,461,0
12,4390,City of Corona - (CA),CA,"1,487",0
12,9216,Imperial Irrigation District,CA,"47,378","58,641"
12,11208,Los Angeles Department of Water & Power,CA,"435,076","7,985"
12,12745,Modesto Irrigation District,CA,0,"121,615"
12,14328,Pacific Gas & Electric Co,CA,0,"5,198,335"
12,14354,PacifiCorp,CA,"7,369",0
12,14534,City of Pasadena - (CA),CA,"63,853",0
12,16534,Sacramento Municipal Util Dist,CA,0,"621,418"
12,16609,San Diego Gas & Electric Co,CA,129,"1,415,481"
12,16655,City of Santa Clara - (CA),CA,"9,003",44
12,17609,Southern California Edison Co,CA,"22,817","5,069,284"
12,17612,Bear Valley Electric Service,CA,"23,874",0
12,18260,Surprise Valley Electrification,CA,0,0
12,19281,Turlock Irrigation District,CA,"81,588",0
12,19840,"Valley Electric Assn, Inc",CA,44,0
12,3989,City of Colorado Springs - (CO),CO,"208,676","14,432"
12,6604,City of Fort Collins - (CO),CO,0,"71,048"
12,9336,Intermountain Rural Elec Assn,CO,"151,215",0
12,10066,K C Electric Association,CO,0,"6,518"
12,12866,Moon Lake Electric Assn Inc,CO,"2,196",0
12,15257,"Poudre Valley Associated Services, Inc.",CO,7,"39,281"
12,15466,Public Service Co of Colorado,CO,"1,112,971","15,883"
12,16603,"San Luis Valley R E C, Inc",CO,0,"11,554"
12,19499,"United Power, Inc",CO,105,"33,483"
12,27058,"High West Energy, Inc",CO,992,0
12,56146,Black Hills/Colorado Elec.Util,CO,0,"95,624"
12,4176,Connecticut Light & Power Co,CT,"1,263,813",0
12,7716,Groton Dept of Utilities - (CT),CT,"13,356",0
12,19497,United Illuminating Co,CT,"132,173","212,834"
12,20038,Town of Wallingford - (CT),CT,"8,457",0
12,15270,Potomac Electric Power Co,DC,"2,103","277,998"
12,5027,Delmarva Power,DE,57,"293,663"
12,5070,Delaware Electric Cooperative,DE,"88,523",0
12,5335,City of Dover - (DE),DE,"23,645",0
12,13519,City of Newark - (DE),DE,0,"12,754"
12,6452,Florida Power & Light Co,FL,633,"4,942,503"
12,6455,"Duke Energy Florida, LLC",FL,"1,652,661","77,709"
12,6457,Florida Public Utilities Co,FL,"10,277",0
12,7801,Gulf Power Co,FL,0,"445,098"
12,9617,JEA,FL,"276,000","188,562"
12,18454,Tampa Electric Co,FL,"676,747","2,165"
12,3408,City of Chattanooga - (TN),GA,0,"10,535"
12,3916,Cobb Electric Membership Corp,GA,0,"197,000"
12,7140,Georgia Power Co,GA,0,"2,428,445"
12,9601,Jackson Electric Member Corp - (GA),GA,0,"217,678"
12,8287,Hawaii Electric Light Co Inc,HI,"15,023",0
12,10071,Kauai Island Utility Cooperative,HI,"1,130","31,063"
12,11843,Maui Electric Co Ltd,HI,"6,724",30
12,19547,Hawaiian Electric Co Inc,HI,"16,072",0
12,471,Amana Society Service Co,IA,886,0
12,9417,Interstate Power and Light Co,IA,"6,762",0
12,12341,MidAmerican Energy Co,IA,"670,594",0
12,9187,City of Idaho Falls - (ID),ID,0,"27,326"
12,9191,Idaho Power Co,ID,"1,187","512,125"
12,10454,Kootenai Electric Cooperative,ID,0,"25,918"
12,11273,Lower Valley Energy Inc,ID,0,"1,705"
12,12692,"Missoula Electric Coop, Inc",ID,57,0
12,14354,PacifiCorp,ID,"32,689",0
12,16565,Salmon River Electric Coop Inc,ID,0,"2,640"
12,20169,Avista Corp,ID,"129,253",0
12,22814,Raft Rural Elec Coop Inc,ID,0,"2,559"
12,4110,Commonwealth Edison Co,IL,"1,011","3,035,314"
12,12341,MidAmerican Energy Co,IL,"84,628",0
12,13032,Mt Carmel Public Utility Co,IL,0,0
12,56697,Ameren Illinois Company,IL,"664,814","423,585"
12,261,AGC Division of APG Inc,IN,5,0
12,9273,Indianapolis Power & Light Co,IN,"469,054","53,266"
12,9324,Indiana Michigan Power Co,IN,"454,963","10,120"
12,13756,Northern Indiana Pub Serv Co,IN,"461,112",0
12,15470,"Duke Energy Indiana, LLC",IN,"794,879","28,991"
12,17633,Southern Indiana Gas & Elec Co,IN,0,0
12,9996,City of Kansas City - (KS),KS,0,"63,985"
12,10000,Kansas City Power & Light Co,KS,159,"234,062"
12,10005,Kansas Gas & Electric Co,KS,"3,771","274,131"
12,22500,Westar Energy Inc,KS,"22,179","135,929"
12,9964,Kenergy Corp,KY,21,"56,987"
12,10171,Kentucky Utilities Co,KY,"27,522","1,609"
12,11249,Louisville Gas & Electric Co,KY,"32,338","3,528"
12,14724,Pennyrile Rural Electric Coop,KY,0,"47,746"
12,17564,South Kentucky Rural E C C,KY,0,"67,127"
12,18642,Tennessee Valley Authority,KY,0,66
12,19446,Duke Energy Kentucky,KY,"103,846","39,594"
12,20130,Warren Rural Elec Coop Corp,KY,"63,765",13
12,22053,Kentucky Power Co,KY,"167,435",3
12,49998,City of Berea Municipal Utility,KY,"5,172",0
12,3265,Cleco Power LLC,LA,0,"285,696"
12,11241,Entergy Louisiana LLC,LA,"20,355","12,210"
12,13478,Entergy New Orleans Inc,LA,"6,061","4,174"
12,17698,Southwestern Electric Power Co,LA,"211,117",0
12,6374,Fitchburg Gas & Elec Light Co,MA,15,"28,982"
12,8774,City of Holyoke - (MA),MA,"17,218",0
12,11804,Massachusetts Electric Co,MA,"1,253,984","15,158"
12,13206,Nantucket Electric Co,MA,"13,691",0
12,15748,Town of Reading - (MA),MA,"29,888",0
12,20455,Western Massachusetts Electric Company,MA,"216,634",0
12,54913,NSTAR Electric Company,MA,"1,219,207",0
12,84,A & N Electric Coop,MD,311,0
12,1167,Baltimore Gas & Electric Co,MD,"68,047","1,244,053"
12,5027,Delmarva Power,MD,79,0
12,15263,The Potomac Edison Company,MD,"9,021",0
12,15270,Potomac Electric Power Co,MD,"1,026","555,443"
12,17637,Southern Maryland Elec Coop Inc,MD,"73,577","17,969"
12,1179,Emera Maine,ME,0,"120,556"
12,3266,Central Maine Power Co,ME,60,"630,624"
12,3828,Cloverland Electric Co-op,MI,"42,331",0
12,4254,Consumers Energy Co,MI,0,"1,354,969"
12,5109,DTE Electric Company,MI,0,"2,352,084"
12,9324,Indiana Michigan Power Co,MI,"129,112",0
12,10704,City of Lansing - (MI),MI,"1,045",140
12,13780,Northern States Power Co,MI,"7,619",0
12,19578,Upper Peninsula Power Company,MI,105,0
12,20847,Wisconsin Electric Power Co,MI,"27,719",0
12,20860,Wisconsin Public Service Corp,MI,"9,218",0
12,689,Connexus Energy,MN,0,991
12,5574,East Central Energy,MN,"54,220",0
12,10596,City of Lake Crystal - (MN),MN,"1,200",0
12,12647,"ALLETE, Inc.",MN,"89,508","52,780"
12,13781,Northern States Power Co - Minnesota,MN,"1,111,221",0
12,13815,Northwestern Wisconsin Elec Co,MN,56,0
12,14232,Otter Tail Power Co,MN,41,0
12,16181,Rochester Public Utilities,MN,"53,212",0
12,17267,Sioux Valley SW Elec Coop,MN,0,"3,808"
12,20996,Wright-Hennepin Coop Elec Assn,MN,0,"63,911"
12,25177,Dakota Electric Association,MN,"37,671",0
12,3093,Carroll Electric Coop Corp - (AR),MO,0,"11,893"
12,4675,Cuivre River Electric Coop Inc,MO,"43,117","19,558"
12,9231,City of Independence - (MO),MO,0,0
12,10000,Kansas City Power & Light Co,MO,439,"280,187"
12,12698,KCP&L Greater Missouri Operations Co.,MO,456,"189,012"
12,17833,City Utilities of Springfield - (MO),MO,"5,638","28,282"
12,19436,Union Electric Co - (MO),MO,"1,201,933",0
12,3841,Coast Electric Power Assn,MS,0,"81,180"
12,6641,4-County Electric Power Assn,MS,0,"47,670"
12,12685,Entergy Mississippi Inc,MS,"6,818",79
12,12686,Mississippi Power Co,MS,"6,638",20
12,17252,Singing River Elec Pwr Assn,MS,"73,054",0
12,17647,Southern Pine Elec Power Assn,MS,0,"66,566"
12,18642,Tennessee Valley Authority,MS,0,20
12,19273,City of Tupelo - (MS),MS,14,0
12,6395,Flathead Electric Coop Inc,MT,364,"64,366"
12,12087,McKenzie Electric Coop Inc,MT,111,0
12,12199,Montana-Dakota Utilities Co,MT,"25,791",0
12,12692,"Missoula Electric Coop, Inc",MT,"6,888","7,674"
12,12825,NorthWestern Energy LLC - (MT),MT,"330,732",0
12,19156,Powder River Energy Corp,MT,180,2
12,19545,"Black Hills Power, Inc. d/b/a",MT,0,42
12,19603,USBIA-Mission Valley Power,MT,"19,828",0
12,20169,Avista Corp,MT,31,0
12,20997,Yellowstone Valley Elec Co-op,MT,"19,321",0
12,3046,Duke Energy Progress - (NC),NC,"1,343,999",0
12,5416,"Duke Energy Carolinas, LLC",NC,"1,386,563","552,166"
12,6235,Public Works Comm-City of Fayetteville,NC,"2,560","79,636"
12,9837,Jones-Onslow Elec Member Corp,NC,"68,901",0
12,16496,Rutherford Elec Member Corp,NC,0,"69,194"
12,18642,Tennessee Valley Authority,NC,0,1
12,19876,Virginia Electric & Power Co,NC,"108,040","4,891"
12,24889,Brunswick Electric Member Corp,NC,0,"89,901"
12,4717,Dakota Valley Elec Coop Inc,ND,"6,533",0
12,12087,McKenzie Electric Coop Inc,ND,"12,538",0
12,12090,"McLean Electric Coop, Inc",ND,"3,973",0
12,12199,Montana-Dakota Utilities Co,ND,"92,936",0
12,12301,Nodak Electric Coop Inc,ND,0,"19,517"
12,13196,Northern Plains Electric Coop,ND,"12,027",0
12,13694,"North Central Elec Coop, Inc",ND,"7,796",0
12,13781,Northern States Power Co - Minnesota,ND,"76,778",0
12,14232,Otter Tail Power Co,ND,19,0
12,19790,Verendrye Electric Coop Inc,ND,0,"16,192"
12,20413,Mountrail-Williams Elec Coop,ND,"19,894",0
12,24949,Cass County Elec Coop Inc,ND,0,"56,238"
12,55959,Roughrider Electric Cooperativ,ND,"14,697",0
12,4373,Cornhusker Public Power Dist,NE,"9,799",0
